"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"283","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199400012","1994-11-26","","03","폐업","2","폐업","2002-09-12","","","","033 242 6331","","200-850","강원특별자치도 춘천시 동면 만천리 615","강원특별자치도 춘천시 동면 만천로 62","","신한림1급자동차공업사","2003-01-24 19:01:08","I","2023-06-13 00:00:00","자동차 종합 수리업","267404.548940013","486579.129971927","대기배출업소관리","자동차 종합 수리업","5종","","9","304","9","304","2212962074",
"284","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199500001","1995-01-17","","03","폐업","2","폐업","","","","","033-261-0200","","","강원특별자치도 춘천시 남산면 창촌리 300-15","","","(주)아띠가","2013-07-19 16:49:37","I","2023-06-13 00:00:00","목재가구 제조업","256469.621187861","475875.971323067","대기배출업소관리","목재가구 제조업","3종","목재가구","9","295","9","295","2218130186",
"285","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199500005","1995-06-03","","03","폐업","2","폐업","2004-07-16","","","","033262 7544","","200-810","강원특별자치도 춘천시 신동면 증리 산 34","","","제1137부대","2004-07-19 10:27:33","I","2023-06-13 00:00:00","국방 행정","","","대기배출업소관리","국방 행정","4종","","8","208","8","208","",
"286","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199500006","2001-01-06","","03","폐업","2","폐업","2008-05-16","","","","033261 5572","","","강원특별자치도 춘천시 동산면 군자리 720-1","","","삼봉건설산업(주)춘천지점","2008-05-16 11:37:09","I","2023-06-13 00:00:00","","","","대기배출업소관리","","4종","","10","300","10","300","2218508080",
"287","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021201300005","2013-10-01","","03","폐업","2","폐업","2019-01-29","","","","031-980-8092","","","강원특별자치도 춘천시 남산면 창촌리 300-15","","","(주)삼신기전","2020-02-03 15:51:50","I","2023-06-13 00:00:00","배전반 및 전기자동제어반 제조업","256469.621187861","475875.971323067","대기배출업소관리","배전반 및 전기자동제어반 제조업","4종","수배전반","8","300","8","300","1378129986",
"288","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199000006","1990-11-15","","03","폐업","2","폐업","2010-03-04","","","","033256 5112","","","강원특별자치도 춘천시 후평동 864","강원특별자치도 춘천시 부평길 7  (후평동)","","춘천한신아파트관리사무소","2010-03-09 09:29:22","I","2023-06-13 00:00:00","","266022.138692276","485853.561417576","대기배출업소관리","","3종","","5","361","5","361","2218000521",
"289","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199500007","1995-10-24","","03","폐업","2","폐업","","","","","033263 8366","","200-910","강원특별자치도 춘천시 남산면 서천리 산 166","강원특별자치도 춘천시 남산면 경춘로 120-66","","삼화산업(주)","2000-09-15 10:29:38","I","2023-06-13 00:00:00","비금속광물제품 제조업","246962.474432465","481126.566494116","대기배출업소관리","비금속광물제품 제조업","5종","","8","300","8","300","2218503635",
"290","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021198100001","1981-06-03","","03","폐업","2","폐업","2007-01-08","","","","0332570058","","200-090","강원특별자치도 춘천시 효자동 590","강원특별자치도 춘천시 춘천로 61 (효자동)","200-799","춘천경찰서","2013-12-26 16:43:05","I","2023-06-13 00:00:00","","263599.247252928","485532.132798472","대기배출업소관리","","5종","","6","140","6","140","2218300425",
"291","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021198100002","1981-07-23","","03","폐업","2","폐업","2010-06-08","","","","0332533610","","","강원특별자치도 춘천시 효자동 740-6","강원특별자치도 춘천시 춘천로 213-9 (효자동)","200-954","바위목욕탕","2013-12-26 16:46:44","I","2023-06-13 00:00:00","","","","대기배출업소관리","","5종","","14","310","14","310","2211155224",
"292","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021198500002","1985-10-19","","03","폐업","2","폐업","","","","","0332551414","","","강원특별자치도 춘천시 죽림동 11-9 11-172,45-2","강원특별자치도 춘천시 약사고개길 15-1 (죽림동)","200-050","천호장목욕탕","2013-12-26 17:44:57","I","2023-06-13 00:00:00","","263814.724440574","486305.179917905","대기배출업소관리","","5종","","6","330","6","330","2210379503",
"293","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199300007","1993-05-21","","03","폐업","2","폐업","","","","","0332426108","","200-820","강원특별자치도 춘천시 신북읍 발산리 619-3","강원특별자치도 춘천시 신북읍 맥국길 602-15","200-821","발산정미소","2014-01-06 17:32:51","I","2023-06-13 00:00:00","","266031.352437593","495214.165473839","대기배출업소관리","","5종","","8","90","8","90","",
"294","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199000003","1990-03-13","","03","폐업","2","폐업","2007-01-04","","","","033256 7105","","200-190","강원특별자치도 춘천시 온의동 65-10","강원특별자치도 춘천시 스포츠타운길 535  (온의동)","","온의동 금호아파트","2007-07-16 10:16:28","I","2023-06-13 00:00:00","주거용 부동산 관리업","262796.847730253","485510.154731301","대기배출업소관리","주거용 부동산 관리업","3종","","4","340","4","340","2218000180",
"295","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199000004","1990-09-06","","03","폐업","2","폐업","2001-11-29","","","","033263 3101","","200-092","강원특별자치도 춘천시 효자동 303-14","강원특별자치도 춘천시 공지로 255  (효자동)","","조달청 강원지청","2001-11-30 15:10:55","I","2023-06-13 00:00:00","일반 공공 행정","264635.794136071","484905.340382649","대기배출업소관리","일반 공공 행정","5종","","4","120","4","120","2218302781",
"296","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199000005","1990-09-06","","03","폐업","2","폐업","2010-03-04","","","","033 256 6604","","","강원특별자치도 춘천시 후평동 87","강원특별자치도 춘천시 후석로326번길 31  (후평동)","","후평현대3차아파트","2010-03-09 09:29:32","I","2023-06-13 00:00:00","","266168.496028306","486858.459299495","대기배출업소관리","","3종","","4","365","4","365","2218000161",
"297","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199000007","1990-11-16","","03","폐업","2","폐업","2015-10-19","","","","0332522451","","","강원특별자치도 춘천시 소양로3가 109-1","강원특별자치도 춘천시 소양로110번길 3 (소양로3가)","","강원공업사","2015-10-19 15:22:01","I","2023-06-13 00:00:00","자동차 종합 수리업","263566.73720165","486978.142274595","대기배출업소관리","자동차 종합 수리업","5종","자동차도색","3","280","3","280","2211034538",
"298","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199100001","1991-04-17","","03","폐업","2","폐업","2002-01-01","","","","033257 4061","","200-090","강원특별자치도 춘천시 효자동 641-24","","","메리트자동차공업사","2004-01-10 09:30:56","I","2023-06-13 00:00:00","자동차 수리업","264658.867105291","486335.194923139","대기배출업소관리","자동차 수리업","5종","","8","300","8","300","2211161798",
"299","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199100002","1991-05-15","","03","폐업","2","폐업","2010-04-27","","","","033250 9610","","","강원특별자치도 춘천시 우두동 72","강원특별자치도 춘천시 우두상리길 68  (우두동)","","한국폴리텍  Ⅲ대학","2010-04-27 11:53:12","I","2023-06-13 00:00:00","","265282.648858186","490370.494958109","대기배출업소관리","","5종","","5","70","5","70","2218207362",
"300","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199100003","1991-06-23","","03","폐업","2","폐업","2001-08-10","","","","033 242 2285","","","강원특별자치도 춘천시 소양로1가 94-6","","","삼성정비공장","2010-01-17 15:23:56","I","2023-06-13 00:00:00","","263757.163313033","487752.471393596","대기배출업소관리","","5종","","2","296","2","296","2210348897",
"301","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199100005","1991-12-04","","03","폐업","2","폐업","2010-03-04","","","","033262 5978","","","강원특별자치도 춘천시 석사동 115-10","강원특별자치도 춘천시 공지로 43  (석사동)","","춘천석사극동아파트","2010-03-09 09:29:43","I","2023-06-13 00:00:00","","266120.711392188","483428.133764796","대기배출업소관리","","3종","","8","365","8","365","2218000216",
"302","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199100007","1991-09-04","","03","폐업","2","폐업","2002-11-07","","","","033 260 3114","","200-840","강원특별자치도 춘천시 동산면 원창리 산 713","","","국립춘천병원","2002-11-07 14:01:52","I","2023-06-13 00:00:00","공중 보건 의료업","","","대기배출업소관리","공중 보건 의료업","4종","","10","365","10","365","2218305018",
"303","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199200001","1992-02-14","","03","폐업","2","폐업","2004-01-03","","","","033251 3908","","200-060","강원특별자치도 춘천시 교동 164-17","강원특별자치도 춘천시 성심로 36  (교동)","","연세목욕탕","2004-01-03 09:11:53","I","2023-06-13 00:00:00","욕탕업","265029.269607105","486689.704091153","대기배출업소관리","욕탕업","5종","","14","300","14","300","2212015942",
"304","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199600002","1996-06-25","","03","폐업","2","폐업","","","","","033262 5001","","","강원특별자치도 춘천시 남산면 창촌리 300-10","","","(주)선양","2000-09-15 10:45:19","I","2023-06-13 00:00:00","기타 조립금속제품 제조 및 금속처리업","","","대기배출업소관리","기타 조립금속제품 제조 및 금속처리업","5종","","8","4","8","4","2218103092",
"305","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199700002","1997-02-19","","03","폐업","2","폐업","2001-10-05","","","","033262 8990","","200-170","강원특별자치도 춘천시 퇴계동 859-2","","","태일마그네틱스(주)","2003-01-24 19:17:54","I","2023-06-13 00:00:00","통신기기 및 방송장비 제조업","","","대기배출업소관리","통신기기 및 방송장비 제조업","4종","","0","0","0","0","",
"306","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199800002","1998-05-22","","03","폐업","2","폐업","2003-01-06","","","","033263 4146","","200-835","강원특별자치도 춘천시 서면 당림리 432-5","","","(주)풀무원","2003-01-06 15:15:39","I","2023-06-13 00:00:00","기타 식품 제조업","","","대기배출업소관리","기타 식품 제조업","3종","","12","300","12","300","",
"307","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199800003","1998-06-02","","03","폐업","2","폐업","2007-12-13","","","","033263 5000","","","강원특별자치도 춘천시 서면 안보리 601","","","한진자동차공업사","2007-12-14 08:05:56","I","2023-06-13 00:00:00","","250989.765450931","481806.405837793","대기배출업소관리","","5종","","8","300","8","300","",
"308","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021200100011","2001-11-15","","03","폐업","2","폐업","2017-12-13","","","","033-254-6514","","","강원특별자치도 춘천시 근화동 267","","","강원고속(주)","2017-12-13 17:44:07","I","2023-06-13 00:00:00","시외버스 운송업","262884.425759669","485961.298012345","대기배출업소관리","시외버스 운송업","5종","","8","300","8","300","2218100682",
"309","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021200000018","2000-12-11","","03","폐업","2","폐업","2002-12-30","","","","0332420371","","200-161","강원특별자치도 춘천시 후평동 257-4","강원특별자치도 춘천시 후석로462번길 53 (후평동)","200-957","춘천기계공업고등학교","2014-01-06 18:05:58","I","2023-06-13 00:00:00","","265663.145458572","487909.741732407","대기배출업소관리","","5종","","1","171","1","171","",
