"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"611","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200600021","2006-12-20","","03","폐업","2","폐업","2008-11-15","","","","","","","강원특별자치도 원주시 원동 278-1","강원특별자치도 원주시 무실로 113  (원동)","","백세메디칼재활의학과의원","2011-01-03 17:54:39","I","2023-06-13 00:00:00","","283550.856120294","427299.872134692","기타수질오염원관리","","","","","0","","0","",
"612","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200700004","2007-02-16","","03","폐업","2","폐업","2010-10-11","","","","7421254","","","강원특별자치도 원주시 무실동 1642-4","강원특별자치도 원주시 시청로 100 (무실동)","","아이미소","2013-02-26 15:34:51","I","2023-06-13 00:00:00","","282254.443918893","426376.476189579","기타수질오염원관리","","","","","0","","0","2241070794",
"613","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200700005","2007-02-27","","03","폐업","2","폐업","2014-07-17","","","","","","","강원특별자치도 원주시 단구동 179-25","강원특별자치도 원주시 홍판서길 92 (단구동)","","현대정비공업사","2014-07-21 09:10:24","I","2023-06-13 00:00:00","","285191.21805874","425492.164602565","기타수질오염원관리","","","","","0","","0","2241173731",
"614","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200700007","2007-03-15","","03","폐업","2","폐업","2008-07-09","","","","","","","강원특별자치도 원주시 봉산동 1194-6","강원특별자치도 원주시 행구로 71  (봉산동)","","김시동포토하우스","2011-01-03 18:02:50","I","2023-06-13 00:00:00","","285446.052338771","427091.995931635","기타수질오염원관리","","","","","0","","0","2241081670",
"615","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200100010","2001-12-15","","03","폐업","2","폐업","2007-04-04","","","","","","220-805","강원특별자치도 원주시 문막읍 반계리 1200-1","강원특별자치도 원주시 문막읍 원문로 2198","","문막자동차 1급정비공장","2013-12-16 16:43:02","I","2023-06-13 00:00:00","","270253.063215709","421908.465459645","기타수질오염원관리","","","","","0","","0","",
"616","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200300025","2003-12-16","","03","폐업","2","폐업","2004-12-23","","","","033-761-8055","","220-090","강원특별자치도 원주시 단구동 1476-10","강원특별자치도 원주시 치악로 1530 (단구동)","","황실스튜디오","2013-12-16 17:51:25","I","2023-06-13 00:00:00","","285484.941869614","424746.508230264","기타수질오염원관리","","","","","0","","0","1371014275",
"617","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200000110","2000-02-29","","03","폐업","2","폐업","2008-10-22","","","","7625379","","220-931","강원특별자치도 원주시 개운동 381-8","강원특별자치도 원주시 치악로 1802 (개운동)","220-931","칠성사진관","2013-12-16 16:12:15","I","2023-06-13 00:00:00","","284573.519911132","427243.433291277","기타수질오염원관리","","","","","0","","0","2240601169",
"618","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025199500003","1995-04-25","","03","폐업","2","폐업","2008-06-25","","","","7471520","","","강원특별자치도 원주시 평원동 380-14","강원특별자치도 원주시 평원로 6  (평원동)","","연일사진관","2011-01-03 14:03:22","I","2023-06-13 00:00:00","","284464.921433599","427761.021803828","기타수질오염원관리","","","","","0","","0","2240133161",
"619","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200000113","2000-04-21","","03","폐업","2","폐업","2015-05-11","","","","0337649700","","","강원특별자치도 원주시 원동 33-1","강원특별자치도 원주시 일산로 61 (원동)","","원주영상의학과의원","2015-05-11 13:26:43","I","2023-06-13 00:00:00","","284114.964551093","427602.609959732","기타수질오염원관리","","","","","0","","0","2249020826",
"620","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200300032","2003-05-21","","03","폐업","2","폐업","2009-05-19","","","","0337637077","","","강원특별자치도 원주시 단구동 1515-1","강원특별자치도 원주시 남원로534번길 14  (단구동)","","엄재동정형외과","2011-01-03 16:23:11","I","2023-06-13 00:00:00","","283958.08003447","425838.465197836","기타수질오염원관리","","","","","0","","0","2249041632",
"621","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025199200001","1992-05-29","","03","폐업","2","폐업","2009-05-14","","","","0337419231","","","강원특별자치도 원주시 우산동 283","강원특별자치도 원주시 상지대길 80 (우산동)","220-130","상지푸른의원","2011-10-30 11:23:58","I","2023-06-13 00:00:00","","282684.722957517","430234.756275329","기타수질오염원관리","","","","","0","","0","2248207906",
"622","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200100012","2001-09-25","","03","폐업","2","폐업","2009-02-25","","","","0337668275","","","강원특별자치도 원주시 명륜동 90-4","강원특별자치도 원주시 남원로 671  (명륜동)","","차정형외과의원","2009-02-26 09:50:13","I","2023-06-13 00:00:00","","284501.964776645","427139.63511567","기타수질오염원관리","","","","","0","","0","2249030590",
"623","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025199900170","1999-01-23","","03","폐업","2","폐업","2014-09-24","","","","033-743-8115","","","강원특별자치도 원주시 중앙동 95","강원특별자치도 원주시 중평길 28 (중앙동)","","부부의원","2014-09-24 11:32:04","I","2023-06-13 00:00:00","","284194.375962343","427959.363715141","기타수질오염원관리","","","","","0","","0","2249603362",
"624","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025199900171","1999-03-13","","03","폐업","2","폐업","2014-03-25","","","","0337491234","","220-150","강원특별자치도 원주시 무실동 1062-1","강원특별자치도 원주시 북원로 1928 (무실동)","220-150","후지유통(주)원주점","2014-05-07 13:51:15","I","2023-06-13 00:00:00","","281366.703634706","424684.582635502","기타수질오염원관리","","","","","0","","0","2248525638",
"625","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025199900174","1999-05-10","","03","폐업","2","폐업","2014-08-12","","","","7466131","","","강원특별자치도 원주시 원동 5-1","강원특별자치도 원주시 원일로 67 (원동)","220-901","대성사진관","2014-08-13 09:06:05","I","2023-06-13 00:00:00","","284221.098915815","427717.734049134","기타수질오염원관리","","","","","0","","0","2240132196",
"626","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025199900176","1999-12-18","","03","폐업","2","폐업","2014-09-15","","","","","","","강원특별자치도 원주시 평원동 349-19","강원특별자치도 원주시 평원로 18 (평원동)","","명인의원","2014-09-16 09:02:36","I","2023-06-13 00:00:00","","284414.132213601","427811.556265942","기타수질오염원관리","","","","","0","","0","2249019654",
"627","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200000116","2000-10-09","","03","폐업","2","폐업","2025-09-08","","","","003307661840","","","강원특별자치도 원주시 명륜동 성원상가 가동 120호","","","무지개사진실","2025-10-28 16:03:34","U","2025-10-30 02:40:00","","","","기타수질오염원관리","","","","","0","","0","2240195338",
"628","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200200007","2002-07-15","","03","폐업","2","폐업","2009-10-08","","","","0337110271","","","강원특별자치도 원주시 단계동 664 외 2필지(665-7,665-10)","강원특별자치도 원주시 서원대로86번길 5-6  (단계동,외 2필지(665-7,665-10))","","단계자동차공업사","2010-12-23 15:08:24","I","2023-06-13 00:00:00","","281697.710864226","427942.365522253","기타수질오염원관리","","","","","0","","0","2241375811",
"629","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200200010","2002-08-29","","03","폐업","2","폐업","2015-04-15","","","","7624044","","","강원특별자치도 원주시 흥업면 사제리 92-1","","","명호수산","2015-04-16 09:29:04","I","2023-06-13 00:00:00","","","","기타수질오염원관리","","","","","0","","0","2249043192",
"630","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200300002","2003-02-28","","03","폐업","2","폐업","2010-12-16","","","","","","220-937","강원특별자치도 원주시 단계동 596-1","강원특별자치도 원주시 원문로 244 (단계동)","220-937","만도프라자종합정비","2013-12-16 17:32:36","I","2023-06-13 00:00:00","","281843.96053733","428656.973701892","기타수질오염원관리","","","","","0","","0","2241231645",
"631","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200300006","2003-06-28","","03","폐업","2","폐업","2009-08-21","","","","","","","강원특별자치도 원주시 명륜동 424","강원특별자치도 원주시 예술관길 7  (명륜동)","","황경상재활의학과의원","2011-01-03 09:24:02","I","2023-06-13 00:00:00","","283567.616773133","426203.232690953","기타수질오염원관리","","","","","0","","0","2249022315",
"632","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025199500001","1995-10-07","","03","폐업","2","폐업","2009-07-21","","","","7448757","","220-724","강원특별자치도 원주시 명륜동 847-2 현진에버빌 3차 아파트 상가 1층 105","강원특별자치도 원주시 남원로 441-15 (명륜동)","220-724","사진사랑스튜디오","2013-12-16 10:24:14","I","2023-06-13 00:00:00","","283131.757263038","425310.858363076","기타수질오염원관리","","","","","0","","0","5040178104",
"633","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200300031","2003-06-03","","03","폐업","2","폐업","2008-05-30","","","","","","","강원특별자치도 원주시 명륜동 310-1 중원빌딩","강원특별자치도 원주시 무실로 195  (명륜동,중원빌딩)","","하나로연합의원","2011-01-03 16:23:43","I","2023-06-13 00:00:00","","283107.730143111","426866.86348038","기타수질오염원관리","","","","","0","","0","",
"634","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025199900169","1999-05-11","","03","폐업","2","폐업","2008-06-02","","","","","","","강원특별자치도 원주시 단계동 813-13","강원특별자치도 원주시 금불3길 36  (단계동)","","한빛사진실","2011-01-03 14:21:33","I","2023-06-13 00:00:00","","282496.513727938","427996.898002914","기타수질오염원관리","","","","","0","","0","2240350811",
"635","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200700011","2007-05-03","","03","폐업","2","폐업","2014-11-13","","","","","","","강원특별자치도 원주시 문막읍 궁촌리 337-1","강원특별자치도 원주시 문막읍 비두초교길 17","","1급 거성자동차공업사","2014-11-13 17:17:30","I","2023-06-13 00:00:00","","274086.06053039","418206.469920107","기타수질오염원관리","","","","","0","","0","",
"636","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025199500002","1995-09-04","","03","폐업","2","폐업","2008-05-26","","","","0337433938","","","강원특별자치도 원주시 중앙동 136-7","강원특별자치도 원주시 감영길 49  (중앙동)","","금성사진관","2011-01-03 14:49:55","I","2023-06-13 00:00:00","","284292.493531165","427811.917463309","기타수질오염원관리","","","","","0","","0","2240201268",
"637","수질오염원설치시설(기타)","09_30_12_P","4191000","419100025200000031","1997-08-28","","03","폐업","2","폐업","2014-05-19","","","","0337326444","","","강원특별자치도 원주시 우산동 405-38","강원특별자치도 원주시 호저로 41 (우산동)","220-952","강원보링공업사","2020-05-14 15:12:22","I","2023-06-13 00:00:00","","283284.783169203","431284.843017666","기타수질오염원관리","","","","","0","","0","2241399910",
