"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"167","축산가공업","07_22_05_P","6530000","642000000420190001","2019-02-13","","03","폐업","0002","폐업","2020-03-23","","","","0336485589","91.22","","강원특별자치도 강릉시 옥천동  21번지 1호","강원특별자치도 강릉시 수문길 41-2, 1층 (옥천동)","","강원축산","2020-03-23 14:22:01","I","2023-06-13 00:00:00","식육가공업","367783.938559274","474425.613035019","축산물가공업","식육가공업","0","000","0",
"168","축산가공업","07_22_05_P","6530000","642000000419970001","1997-09-13","","03","폐업","0002","폐업","2007-01-08","","","","0336384777","66.22","219-903","강원특별자치도 고성군 거진읍 송포리 49번지 10호","강원특별자치도 고성군 거진읍 돌고개길 10","219-903","그린식품","2007-01-15 15:09:49","I","2023-06-13 00:00:00","식육가공업","327107.420862896","548285.654398131","축산물가공업","식육가공업","0","000","0",
"169","축산가공업","07_22_05_P","6530000","642000000419980001","1998-10-09","","03","폐업","0002","폐업","2024-07-05","","","","0337477100","480.74","220-962","강원특별자치도 원주시 태장동  1720번지 15호","강원특별자치도 원주시 태장공단길 54-10 (태장동)","220-962","(주)신화푸드","2024-07-05 11:21:23","U","2024-07-07 02:40:00","식육가공업","283803.674756549","434235.1648237","축산물가공업","식육가공업","0","L00","7",
"170","축산가공업","07_22_05_P","6530000","642000000419980002","1998-08-05","","03","폐업","0002","폐업","2012-02-16","","","","0333434496","180.6","225-834","강원특별자치도 횡성군 둔내면 삽교리 1470번지 2호","강원특별자치도 횡성군 둔내면 청태산로303번길 39","225-834","횡성더덕한우직판장","2012-02-16 19:00:29","I","2023-06-13 00:00:00","식육가공업","310836.406824356","447451.632732604","축산물가공업","식육가공업","0","000","3",
"171","축산가공업","07_22_05_P","6530000","642000000419980003","1998-03-12","","03","폐업","0002","폐업","2016-12-29","","","","0335744893","45.6","245-831","강원특별자치도 삼척시 근덕면 매원리 554번지 4호","강원특별자치도 삼척시 근덕면 궁촌길 751-61","245-831","정원산양유가공","2016-12-30 14:34:15","I","2023-06-13 00:00:00","유가공업","401248.080134355","423605.149784298","축산물가공업","유가공업","0","000","4",
"172","축산가공업","07_22_05_P","6530000","642000000420040004","2004-04-19","","03","폐업","0002","폐업","2007-10-01","","","","0334588991","170","269-833","강원특별자치도 철원군 김화읍 청양리 2885번지 1호","강원특별자치도 철원군 김화읍 외골길 33-17","269-833","청양식품","2007-10-04 11:36:12","I","2023-06-13 00:00:00","식육가공업","235682.89","527117.385","축산물가공업","식육가공업","0","000","6",
"173","축산가공업","07_22_05_P","6530000","642000000420040005","2004-11-01","","03","폐업","0002","폐업","2017-11-30","","","","0336421641","71.47","210-100","강원특별자치도 강릉시 교동  939번지 10호","강원특별자치도 강릉시 화부산로 13 (교동)","210-924","학산계란","2017-11-17 10:42:31","I","2023-06-13 00:00:00","알가공업","366150.576476584","474539.726717509","축산물가공업","알가공업","0","000","2",
"174","축산가공업","07_22_05_P","6530000","642000000420050001","2005-07-15","","03","폐업","0002","폐업","2014-05-27","","","","0334521593","357","269-802","강원특별자치도 철원군 갈말읍 군탄리 505번지 2호","강원특별자치도 철원군 갈말읍 갈말로 32-54","269-802","(주)풀내음","2014-05-27 10:53:35","I","2023-06-13 00:00:00","식육가공업","226835.325519936","517861.155960042","축산물가공업","식육가공업","0","L00","48",
"175","축산가공업","07_22_05_P","6530000","642000000420050002","2005-06-17","","03","폐업","0002","폐업","2018-05-16","2010-04-06","2010-10-04","","0333437115","77","225-803","강원특별자치도 횡성군 횡성읍 옥동리 278번지","강원특별자치도 횡성군 횡성읍 태기로옥동2길 31","225-803","횡원양잠농업협동조합","2018-05-17 08:33:56","I","2023-06-13 00:00:00","식육가공업","291270.298974889","446339.543382683","축산물가공업","식육가공업","0","L00","2",
"176","축산가공업","07_22_05_P","6530000","642000000420050003","2005-06-23","","03","폐업","0002","폐업","2008-01-14","","","","0333459574","506.21","225-823","강원특별자치도 횡성군 안흥면 소사리 1268번지 3호","강원특별자치도 횡성군 안흥면 봉화로 811-10","225-823","(주)덕천푸드","2008-02-11 17:54:15","I","2023-06-13 00:00:00","식육가공업","301175.893960357","440684.693619166","축산물가공업","식육가공업","0","L00","3",
"177","축산가공업","07_22_05_P","6530000","642000000420050004","2005-01-27","","03","폐업","0002","폐업","2005-12-15","","","","0336457884","2560.54","210-821","강원특별자치도 강릉시 강동면 모전리 576번지 3호","강원특별자치도 강릉시 강동면 단경로 114","210-821","바오린(주)","2005-12-27 12:43:24","I","2023-06-13 00:00:00","유가공업","372789.751128288","469997.518972905","축산물가공업","유가공업","0","L00","0",
"178","축산가공업","07_22_05_P","6530000","642000000420050005","2005-08-16","","03","폐업","0002","폐업","2014-05-27","","","","0337321583","218.3","220-822","강원특별자치도 원주시 지정면 간현리 626번지 2호","강원특별자치도 원주시 지정면 간현로 56","220-822","(주)자연은","2014-05-27 10:48:57","I","2023-06-13 00:00:00","유가공업","274692.021630698","428821.712745786","축산물가공업","유가공업","0","L00","4",
"179","축산가공업","07_22_05_P","6530000","642000000420050006","2005-06-20","","03","폐업","0002","폐업","2008-01-18","","","","0337357895","69","220-962","강원특별자치도 원주시 태장동  1388번지 32호","강원특별자치도 원주시 북원로2674번길 14 (태장동)","220-962","장수촌식품","2008-02-11 17:58:11","I","2023-06-13 00:00:00","식육가공업","283902.137398493","431560.759892735","축산물가공업","식육가공업","0","000","2",
"180","축산가공업","07_22_05_P","6530000","642000000419990002","1999-02-09","","03","폐업","0002","폐업","2024-07-05","","","","0334521235","387.4","269-802","강원특별자치도 철원군 갈말읍 군탄리 505번지 10호","","","태평식품공업(주)","2024-07-05 11:19:44","U","2024-07-07 02:40:00","식육가공업","","","축산물가공업","식육가공업","0","L00","23",
"181","축산가공업","07_22_05_P","6530000","642000000419990003","1999-07-06","","03","폐업","0002","폐업","2018-08-10","","","","0332622096","401.88","200-949","강원특별자치도 춘천시 효자동  442번지 5호","강원특별자치도 춘천시 효명길 27-1 (효자동)","200-949","황토그린","2018-08-10 15:14:52","I","2023-06-13 00:00:00","알가공업","264027.56552265","485551.311740907","축산물가공업","알가공업","0","000","0",
"182","축산가공업","07_22_05_P","6530000","642000000419990004","1999-09-13","","03","폐업","0002","폐업","2007-01-05","","","","0332574806","221","200-957","강원특별자치도 춘천시 후평동  311번지 6호","강원특별자치도 춘천시 공단로 13 (후평동)","200-957","대봉종합식품","2007-01-05 13:43:48","I","2023-06-13 00:00:00","식육가공업","265825.369554762","487451.648639114","축산물가공업","식육가공업","0","000","7",
"183","축산가공업","07_22_05_P","6530000","642000000420000001","2000-10-04","","03","폐업","0002","폐업","2014-05-27","","","","0334351980","332","250-846","강원특별자치도 홍천군 내면 창촌리 1215번지 5호","강원특별자치도 홍천군 내면 구룡령로 5138-13","250-846","오대산사슴마을","2014-05-27 10:50:53","I","2023-06-13 00:00:00","식육가공업","322129.176745661","474349.675097467","축산물가공업","식육가공업","0","000","1",
"184","축산가공업","07_22_05_P","6530000","642000000420000002","2000-12-06","","03","폐업","0002","폐업","2008-04-15","","","","0332433654","261.2","200-944","강원특별자치도 춘천시 퇴계동  873번지 8호","강원특별자치도 춘천시 충혼길 12-8 (퇴계동)","200-944","홍록사슴목장홍록건강식품","2008-04-17 10:55:41","I","2023-06-13 00:00:00","식육가공업","263509.373112194","484756.22946149","축산물가공업","식육가공업","0","000","1",
"185","축산가공업","07_22_05_P","6530000","642000000420010001","2001-12-22","","03","폐업","0002","폐업","2014-05-27","","","","0333437651","1574","225-802","강원특별자치도 횡성군 횡성읍 묵계리 57번지 2호","강원특별자치도 횡성군 횡성읍 청용1길 22","225-802","(주)정화식품","2014-05-27 10:52:09","I","2023-06-13 00:00:00","식육가공업","286784.555510087","441486.484323261","축산물가공업","식육가공업","0","L00","12",
"186","축산가공업","07_22_05_P","6530000","642000000420010002","2001-03-29","","03","폐업","0002","폐업","2014-05-27","","","","0333345578","137.88","225-862","강원특별자치도 횡성군 서원면 옥계리 207번지 6호","강원특별자치도 횡성군 서원면 신평석화로 191","225-862","(주)태백유업","2014-05-27 10:51:32","I","2023-06-13 00:00:00","유가공업","276041.714198115","435486.994306653","축산물가공업","유가공업","0","000","5",
"187","축산가공업","07_22_05_P","6530000","642000000420010003","2001-09-01","","03","폐업","0002","폐업","2024-04-09","","","","0334417133","77","209-834","강원특별자치도 화천군 사내면 사창리 261번지 10호","강원특별자치도 화천군 사내면 소이길 103","209-834","강원사육조합","2024-04-11 15:05:39","U","2024-04-13 02:40:00","식육가공업","245880.197629457","506656.849629962","축산물가공업","식육가공업","0","000","1",
"188","축산가공업","07_22_05_P","6530000","642000000420010004","2001-11-15","","03","폐업","0002","폐업","2010-05-06","","","","0337328325","0","220-811","강원특별자치도 원주시 부론면 흥호리 96번지 1호 1통 4반","강원특별자치도 원주시 부론면 두둑말길 18","220-811","(주)해초원","2013-12-20 08:01:58","I","2023-06-13 00:00:00","식육가공업","268098.352694977","416060.937953614","축산물가공업","식육가공업","0","L00","12",
"189","축산가공업","07_22_05_P","6530000","642000000420010005","2001-07-28","","03","폐업","0002","폐업","2014-05-27","","","","0332412841","0","200-969","강원특별자치도 춘천시 후평동  690번지 3호","강원특별자치도 춘천시 춘천로296번길 15-1 (후평동)","200-969","하림배명축산","2014-05-27 10:46:19","I","2023-06-13 00:00:00","식육가공업","265635.529143288","486647.831071403","축산물가공업","식육가공업","0","000","4",
"190","축산가공업","07_22_05_P","6530000","642000000420010006","2001-12-01","","03","폐업","0002","폐업","2024-11-15","","","","0332639959","129.8","200-170","강원특별자치도 춘천시 퇴계동  856번지","강원특별자치도 춘천시 퇴계공단1길 41 (퇴계동)","200-944","구구식품","2024-11-15 15:36:50","U","2024-11-17 02:40:00","식육가공업","264921.743806007","482945.400839577","축산물가공업","식육가공업","0","000","3",
"191","축산가공업","07_22_05_P","6530000","642000000420010009","2001-01-12","","03","폐업","0002","폐업","2015-05-27","","","","0336713781","620.7","215-801","강원특별자치도 양양군 양양읍 포월리 256번지 3호","강원특별자치도 양양군 양양읍 포월새말길 23-120","215-801","북청산업영어조합법인","2017-01-11 16:45:10","I","2023-06-13 00:00:00","식육가공업","342533.451291793","511892.836657433","축산물가공업","식육가공업","0","L00","10",
"192","축산가공업","07_22_05_P","6530000","642000000420050007","2005-04-30","","03","폐업","0002","폐업","2007-06-18","","","","0336361050","488.8","217-100","강원특별자치도 속초시 대포동  37번지","강원특별자치도 속초시 방축길 86 (대포동)","217-100","(주)설악미트빌","2007-06-21 13:29:42","I","2023-06-13 00:00:00","식육가공업","339444.653491768","520101.885992243","축산물가공업","식육가공업","0","L00","15",
"193","축산가공업","07_22_05_P","6530000","642000000420050008","2005-06-02","","03","폐업","0002","폐업","2006-11-27","","","","0334348440","3416","250-804","강원특별자치도 홍천군 홍천읍 하오안리 790번지","강원특별자치도 홍천군 홍천읍 설악로 1287-11","250-804","(주)자연과산양","2013-12-20 08:13:30","I","2023-06-13 00:00:00","유가공업","275015.980652373","463445.803308062","축산물가공업","유가공업","0","L00","7",
