"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"177","사료제조업","02_04_05_P","6530000","642000050220130005","2013-10-30","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 효자동  192번지 1호 친환경농업연구센터","강원특별자치도 춘천시 강원대학길 1, 친환경농업동 (효자동)","","(주)에코드림농업회사법인","2017-10-23 14:07:03","I","2023-06-13 00:00:00","사료제조업(보조)","265481.557982219","485420.871953344","사료제조업","","0","000","0",
"178","사료제조업","02_04_05_P","6530000","642000050220130006","2013-11-21","","01","영업/정상","0000","정상","","","","","0337343249","0","","강원특별자치도 원주시 흥업면 사제리 1343번지 201호","강원특별자치도 원주시 원문로 904, 2층 201호","26356","아우젠코리아","2015-06-18 18:37:18","I","2023-06-13 00:00:00","사료제조업(보조)","278169.735709563","427087.87850029","사료제조업","","0","000","0",
"179","사료제조업","02_04_05_P","6530000","642000050220130007","2013-11-21","","01","영업/정상","0000","정상","","","","","0337343249","0","","강원특별자치도 원주시 흥업면 사제리 1343번지 201호","강원특별자치도 원주시 원문로 904, 2층 201호","26356","아우젠코리아","2015-06-18 18:37:44","I","2023-06-13 00:00:00","사료제조업(보조)","278169.735709563","427087.87850029","사료제조업","","0","000","0",
"180","사료제조업","02_04_05_P","6530000","642000050220130008","2013-11-28","","01","영업/정상","0000","정상","","","","","0337424300","","","강원특별자치도 원주시 문막읍 동화리 1647번지 3호","강원특별자치도 원주시 문막읍 동화공단로 110","26365","(주)메디칼써프라이","2013-11-28 14:59:09","I","2023-06-13 00:00:00","사료제조업(수입)","274259.75667301","426174.219436497","사료제조업","","0","000","0",
"181","사료제조업","02_04_05_P","6530000","642000050220110011","2011-12-21","","01","영업/정상","0000","정상","","","","","0333438930","","225-802","강원특별자치도 횡성군 횡성읍 묵계리 9번지 9호","강원특별자치도 횡성군 횡성읍 청용1길 33","25241","(주)신성 오앤에프","2015-06-18 17:55:48","I","2023-06-13 00:00:00","사료제조업(보조)","287042.123162991","441645.458720642","사료제조업","","0","L00","0",
"182","사료제조업","02_04_05_P","6530000","642000050220070004","2007-04-02","","01","영업/정상","0000","정상","","","","","0334358729","","250-803","강원특별자치도 홍천군 홍천읍 장전평리 365번지","강원특별자치도 홍천군 홍천읍 영서로 1929","25119","강원사료","2015-06-18 15:47:01","I","2023-06-13 00:00:00","사료제조업(단미)","278481.637330921","461116.174937296","사료제조업","","0","000","0",
"183","사료제조업","02_04_05_P","6530000","642000050220070007","2007-09-20","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 춘천시 후평동  198번지 60호 바이오벤처프라자 4-1(4-2)호","강원특별자치도 춘천시 소양강로 56 (후평동,바이오벤처프라자 4-1(4-2)호)","","(주)에코비즈넷","2018-04-09 14:24:08","I","2023-06-13 00:00:00","사료제조업(보조)","265531.579503655","488113.88506095","사료제조업","","0","000","0",
"184","사료제조업","02_04_05_P","6530000","642000050220070008","2007-11-02","","01","영업/정상","0000","정상","","","","","","","200-883","강원특별자치도 춘천시 동내면 거두리 1144번지","강원특별자치도 춘천시 동내면 거두단지1길 39","24398","(주)애드바이오텍","2011-06-30 13:42:38","I","2023-06-13 00:00:00","사료제조업(수입)","268610.125364766","485398.610453281","사료제조업","","0","L00","0",
"185","사료제조업","02_04_05_P","6530000","642000050220070010","2007-11-05","","01","영업/정상","0000","정상","","","","","0336462738","0","","강원특별자치도 강릉시 대전동  915번지 6호","강원특별자치도 강릉시 과학단지로 24-19 (대전동)","25451","주식회사 웰빙엘에스","2018-03-27 18:10:20","I","2023-06-13 00:00:00","사료제조업(보조)","363116.877226929","478731.184256158","사료제조업","","0","L00","0",
"186","사료제조업","02_04_05_P","6530000","642000050220070011","2007-12-21","","01","영업/정상","0000","정상","","","","","0332614907","0","200-883","강원특별자치도 춘천시 동내면 거두리 1144번지","강원특별자치도 춘천시 동내면 거두단지1길 39","24398","(주)애드바이오텍","2015-07-02 15:01:38","I","2023-06-13 00:00:00","사료제조업(보조)","268610.125364766","485398.610453281","사료제조업","","0","L00","0",
"187","사료제조업","02_04_05_P","6530000","642000050220210062","2021-08-17","","01","영업/정상","0000","정상","","","","","0334525781","","","강원특별자치도 철원군 갈말읍 문혜리 417번지 2호 동철원농협미곡종합처리장","강원특별자치도 철원군 갈말읍 호국로 5220, 동철원농협미곡종합처리장","24033","동철원농협미곡종합처리장","2021-08-17 18:19:39","I","2023-06-13 00:00:00","사료제조업(단미)","228775.620179625","519661.602061534","사료제조업","","0","000","0",
"188","사료제조업","02_04_05_P","6530000","642000050220210063","2021-08-19","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 속초시 노학동  635번지 1호 동우대학청사관 3203호","강원특별자치도 속초시 도리원길 5, 동우대학청사관 3203호(노학동)","24865","토담스펫","2021-08-19 10:03:00","I","2023-06-13 00:00:00","사료제조업(단미)","335922.312166946","522296.889674921","사료제조업","","0","000","0",
"189","사료제조업","02_04_05_P","6530000","642000050220210064","2021-08-19","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 속초시 노학동  635번지 1호 동우대학청사관 3203호","강원특별자치도 속초시 도리원길 5, 동우대학청사관 3203호(노학동)","24865","토담스펫","2021-08-19 10:03:16","I","2023-06-13 00:00:00","사료제조업(단미)","335922.312166946","522296.889674921","사료제조업","","0","000","0",
"190","사료제조업","02_04_05_P","6530000","642000050220210065","2021-08-30","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 반곡동  1913번지 7호","강원특별자치도 원주시 세계로 1, 가든식스 3층 302호 (반곡동)","26464","댕댕주방","2024-10-07 16:22:11","U","2024-10-09 02:40:00","사료제조업(단미)","287477.619024788","425162.657728818","사료제조업","","0","000","0",
"191","사료제조업","02_04_05_P","6530000","642000050220210066","2021-08-30","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 반곡동  1913번지 7호","강원특별자치도 원주시 세계로 1, 가든식스 3층 302호 (반곡동)","","댕댕주방","2024-10-07 16:22:03","U","2024-10-09 02:40:00","사료제조업(단미)","287477.619024788","425162.657728818","사료제조업","","0","000","0",
"192","사료제조업","02_04_05_P","6530000","642000050220210067","2021-09-06","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 동해시 천곡동  994번지 8호","강원특별자치도 동해시 감추로 20(천곡동)","25781","5월5일","2021-09-06 15:02:55","I","2023-06-13 00:00:00","사료제조업(단미)","387484.832298434","447981.255797821","사료제조업","","0","000","0",
"193","사료제조업","02_04_05_P","6530000","642000050220210069","2021-09-09","","01","영업/정상","0000","정상","","","","","0269560089","","","강원특별자치도 춘천시 동내면 신촌리 7번지 3호","강원특별자치도 춘천시 동내면 금촌로 114-37","24399","펫크루즈","2021-09-09 17:50:30","I","2023-06-13 00:00:00","사료제조업(수입)","269567.154621636","484010.453700387","사료제조업","","0","000","0",
"194","사료제조업","02_04_05_P","6530000","642000050220210070","2021-09-16","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 횡성군 우천면 용둔리 454번지 1호","강원특별자치도 횡성군 우천면 내용둔길 197","25244","베프바이오","2021-09-16 09:36:38","I","2023-06-13 00:00:00","사료제조업(단미)","293953.409898225","445986.416941776","사료제조업","","0","000","0",
"195","사료제조업","02_04_05_P","6530000","642000050220210071","2021-09-16","","01","영업/정상","0000","정상","","","","","0334585759","0","","강원특별자치도 철원군 근남면 사곡리 989번지 1호","강원특별자치도 철원군 근남면 와수로 486","","김화농업협동조합 미곡종합처리장","2024-04-22 14:03:56","U","2024-04-24 02:40:00","사료제조업(단미)","240795.115621451","528100.738288217","사료제조업","","0","000","0",
"196","사료제조업","02_04_05_P","6530000","642000050220210072","2021-09-27","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 홍천군 홍천읍 연봉리 477번지 3호","강원특별자치도 홍천군 홍천읍 연봉중앙로 50-1","25146","또멍냥","2021-09-27 10:46:11","I","2023-06-13 00:00:00","사료제조업(단미)","277383.458916762","464782.791347186","사료제조업","","0","000","0",
"197","사료제조업","02_04_05_P","6530000","642000050220210073","2021-09-30","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 속초시 교동  780번지 133호","강원특별자치도 속초시 미시령로 3374(교동)","24845","멍디저트","2021-09-30 13:05:05","I","2023-06-13 00:00:00","사료제조업(단미)","337951.999059894","523703.367253226","사료제조업","","0","000","0",
"198","사료제조업","02_04_05_P","6530000","642000050220210074","2021-09-30","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 속초시 교동  780번지 133호","강원특별자치도 속초시 미시령로 3374(교동)","24845","멍디저트","2021-09-30 13:05:32","I","2023-06-13 00:00:00","사료제조업(단미)","337951.999059894","523703.367253226","사료제조업","","0","000","0",
"199","사료제조업","02_04_05_P","6530000","642000050220210075","2021-10-12","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 강릉시 연곡면 영진리 356번지 1호","강원특별자치도 강릉시 연곡면 영진길 5-1","","주식회사 영남물산","2021-10-12 14:41:00","I","2023-06-13 00:00:00","사료제조업(단미)","361542.003218208","486977.373424029","사료제조업","","0","000","0",
"200","사료제조업","02_04_05_P","6530000","642000050220210076","2021-10-26","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 홍천군 북방면 역전평리 188번지 0호","강원특별자치도 홍천군 북방면 팔봉산로 2154-18","25111","창대사료","2021-10-26 14:43:04","I","2023-06-13 00:00:00","사료제조업(단미)","269261.085708008","469948.125366039","사료제조업","","0","000","0",
"201","사료제조업","02_04_05_P","6530000","642000050220210077","2021-10-27","","01","영업/정상","0000","정상","","","","","0336615319","","","강원특별자치도 강릉시 주문진읍 교항리 463번지 2호","강원특별자치도 강릉시 주문진읍 매맥이윗길 46","","주식회사 사계절","2021-10-27 13:03:06","I","2023-06-13 00:00:00","사료제조업(수입)","360234.484250382","487868.281186304","사료제조업","","0","000","0",
"202","사료제조업","02_04_05_P","6530000","642000050220210078","2021-11-10","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 속초시 조양동  1459번지 0호 속초서희스타힐스더베이 208호","강원특별자치도 속초시 동해대로 3958, 208호(조양동, 속초 서희스타힐스 더베이)","","오로지(OH!LOZY)","2023-05-24 10:45:55","I","2023-06-13 00:00:00","사료제조업(단미)","340203.791144407","521792.274898901","사료제조업","","0","000","0",
"203","사료제조업","02_04_05_P","6530000","642000050220210079","2021-11-16","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 강릉시 성산면 금산리 1122번지 0호","강원특별자치도 강릉시 성산면 공제로 205","25449","금산정미소","2021-11-16 19:03:22","I","2023-06-13 00:00:00","사료제조업(단미)","362917.313092324","471837.638030142","사료제조업","","0","000","0",
