"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"260","이용업","05_19_01_P","4201000","4201000-203-1995-00008","1995-10-06","","01","영업/정상","01","영업","","","","","033 6615326","28.44","","강원특별자치도 강릉시 주문진읍 교항리 171-9","강원특별자치도 강릉시 주문진읍 시장길 1","25418","관동이용소","2017-08-31 16:57:16","I","2023-06-13 00:00:00","일반이용업","360668.950757477","488829.103496453","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"261","이용업","05_19_01_P","4201000","4201000-203-2000-00015","2000-12-05","","01","영업/정상","01","영업","","","","","","15.62","","강원특별자치도 강릉시 교동 977-3","강원특별자치도 강릉시 강릉대로121번길 11 (교동)","25506","세신이용소","2023-10-06 11:27:34","U","2023-10-08 02:40:00","일반이용업","365888.372451118","474376.75582058","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"262","이용업","05_19_01_P","4201000","4201000-203-2001-00161","2001-07-03","","01","영업/정상","01","영업","","","","","033 6482596","16.00","","강원특별자치도 강릉시 명주동 32-1","강원특별자치도 강릉시 경강로 2039 (명주동)","25534","로얄이용소","2017-08-02 10:12:23","I","2023-06-13 00:00:00","일반이용업","366644.236965027","473765.164610162","일반이용업","2","0","0","0","0","0","2","","","","","0","0","0","N",
"263","이용업","05_19_01_P","4201000","4201000-203-1983-00004","1983-12-15","","01","영업/정상","01","영업","","","","","033 648 6588","15.50","","강원특별자치도 강릉시 포남동 1123-16","강원특별자치도 강릉시 남구길23번길 9 (포남동)","25550","월화이용소","2023-10-06 11:28:47","U","2023-10-08 02:40:00","일반이용업","367762.477737618","475246.459176855","일반이용업","5","0","0","4","0","0","2","","","","임대","0","0","0","N",
"264","이용업","05_19_01_P","4201000","4201000-203-1997-00006","1997-09-05","","01","영업/정상","01","영업","","","","","033 651 5559","12.40","","강원특별자치도 강릉시 초당동 134","강원특별자치도 강릉시 초당원길 17 (초당동)","25469","나드리이용소","2017-09-01 16:04:19","I","2023-06-13 00:00:00","일반이용업","368796.130961502","477382.05178731","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"265","이용업","05_19_01_P","4201000","4201000-203-1967-00002","1967-11-01","","01","영업/정상","01","영업","","","","","033 6423380","33.00","","강원특별자치도 강릉시 교동 801-7","강원특별자치도 강릉시 화부산로 130 (교동)","25490","교동이용소","2017-08-31 10:41:50","I","2023-06-13 00:00:00","일반이용업","366655.137021363","475312.134330912","일반이용업","5","1","0","1","0","0","3","","","","임대","0","0","0","N",
"266","이용업","05_19_01_P","4201000","4201000-203-2000-00004","2000-01-06","","01","영업/정상","01","영업","","","","","033 6434828","33.10","","강원특별자치도 강릉시 교동 941-8","강원특별자치도 강릉시 강릉대로 143 (교동)","25506","대성이용소","2023-10-06 11:31:30","U","2023-10-08 02:40:00","일반이용업","366144.644879561","474410.746930388","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"267","이용업","05_19_01_P","4201000","4201000-203-1982-00001","1982-11-24","","01","영업/정상","01","영업","","","","","033 6461916","10.10","","강원특별자치도 강릉시 교동 159-118","강원특별자치도 강릉시 강릉대로224번안길 2-6 (교동)","25530","영진이용소","2017-08-08 11:07:39","I","2023-06-13 00:00:00","일반이용업","366925.058068375","474576.407544958","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"268","이용업","05_19_01_P","4201000","4201000-203-1980-00002","1980-04-23","","01","영업/정상","01","영업","","","","","033 6464433","22.70","","강원특별자치도 강릉시 교동 172-2","강원특별자치도 강릉시 율곡로 2880 (교동)","25491","일흥이용소","2023-10-06 11:30:07","U","2023-10-08 02:40:00","일반이용업","366916.172915601","474797.757704588","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"269","이용업","05_19_01_P","4201000","4201000-203-1987-00002","1987-11-19","","01","영업/정상","01","영업","","","","","033 6422289","19.10","","강원특별자치도 강릉시 교동 801-23","강원특별자치도 강릉시 율곡로 2934 (교동)","25490","동서이용소","2003-08-30 00:00:00","I","2023-06-13 00:00:00","일반이용업","366645.515121884","475245.116872628","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"270","이용업","05_19_01_P","4201000","4201000-203-1991-00001","1991-10-25","","01","영업/정상","01","영업","","","","","033 6529998","41.50","","강원특별자치도 강릉시 포남동 1110-1","강원특별자치도 강릉시 강릉대로 349-11, 1층 (포남동)","25492","신라이용소","2018-12-18 16:39:03","I","2023-06-13 00:00:00","일반이용업","367717.691811379","475554.613901869","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"271","이용업","05_19_01_P","4201000","4201000-203-1987-00003","1987-11-19","","01","영업/정상","01","영업","","","","","033 6466530","17.40","","강원특별자치도 강릉시 내곡동 110-28","강원특별자치도 강릉시 강변로194번길 13-3 (내곡동)","25585","삼흥이용소","2017-07-18 16:30:22","I","2023-06-13 00:00:00","일반이용업","366613.356520305","473239.322023233","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"272","이용업","05_19_01_P","4201000","4201000-203-1970-00002","1970-12-29","","01","영업/정상","01","영업","","","","","033 6440160","22.00","","강원특별자치도 강릉시 사천면 미노리 383-2","강원특별자치도 강릉시 사천면 미노길 71, 1층","25439","우리이용소","2019-04-22 14:11:10","I","2023-06-13 00:00:00","일반이용업","362728.573486759","481770.398549162","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"273","이용업","05_19_01_P","4201000","4201000-203-1996-00002","1996-08-06","","01","영업/정상","01","영업","","","","","033 610 3904","27.00","","강원특별자치도 강릉시 사천면 방동리 415 강릉아산병원","강원특별자치도 강릉시 사천면 방동길 38, 강릉아산병원 본관동 2층","25440","한솔이용소","2019-08-01 14:00:34","I","2023-06-13 00:00:00","일반이용업","363580.205089049","481138.750877628","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"274","이용업","05_19_01_P","4201000","4201000-203-1972-00001","1972-04-01","","01","영업/정상","01","영업","","","","","033 644 3279","49.50","","강원특별자치도 강릉시 입암동 662-22","강원특별자치도 강릉시 강중길 38 (입암동)","25582","삼일이용소","2018-11-20 17:07:46","I","2023-06-13 00:00:00","일반이용업","368112.989935549","474146.550391303","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"275","이용업","05_19_01_P","4201000","4201000-203-2019-00001","2019-06-05","","01","영업/정상","01","영업","","","","","","24.60","","강원특별자치도 강릉시 내곡동 127 남산삼익아파트","강원특별자치도 강릉시 남부로125번길 39, 101호 (내곡동, 남산삼익아파트)","25596","남산이발관","2020-09-11 17:48:11","I","2023-06-13 00:00:00","일반이용업","366680.78317855","472954.861157686","일반이용업","1","0","1","1","0","0","2","","","","","0","0","0","N",
"276","이용업","05_19_01_P","4201000","4201000-203-2021-00002","2021-03-11","","01","영업/정상","01","영업","","","","","","28.70","","강원특별자치도 강릉시 옥천동 304","강원특별자치도 강릉시 중기1길 13, 1층 (옥천동)","25550","나래이용소","2021-03-11 15:34:25","I","2023-06-13 00:00:00","일반이용업","367511.627965187","475074.120066318","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"277","이용업","05_19_01_P","4201000","4201000-203-2019-00002","2019-10-16","","01","영업/정상","01","영업","","","","","","18.80","","강원특별자치도 강릉시 옥천동 321","강원특별자치도 강릉시 용지로 147 (옥천동)","25552","리베라사우나 이발소","2019-10-16 17:00:45","I","2023-06-13 00:00:00","일반이용업","367503.646108367","474947.163580054","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"278","이용업","05_19_01_P","4201000","4201000-203-1996-00006","1996-01-16","","01","영업/정상","01","영업","","","","","","31.80","","강원특별자치도 강릉시 송정동 1064 강릉아이파크아파트","강원특별자치도 강릉시 경강로 2511, 상가 2동 1층 106호 (송정동, 강릉아이파크아파트)","25559","송정 아이파크 이발관","2020-06-29 16:34:42","I","2023-06-13 00:00:00","일반이용업","370376.906419924","476495.832070525","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"279","이용업","05_19_01_P","4201000","4201000-203-1974-00002","1974-11-20","","01","영업/정상","01","영업","","","","","","21.30","","강원특별자치도 강릉시 입암동 662-321","강원특별자치도 강릉시 강중길 20, 1층 (입암동)","25584","강중이용소","2019-09-24 10:21:44","I","2023-06-13 00:00:00","일반이용업","367995.610990173","474013.839602218","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"280","이용업","05_19_01_P","4201000","4201000-203-1971-00001","1971-12-20","","01","영업/정상","01","영업","","","","","033 6441056","23.10","","강원특별자치도 강릉시 사천면 미노리 408-1","강원특별자치도 강릉시 사천면 미노길 54-1","25439","미노이용","2022-01-11 09:43:55","I","2023-06-13 00:00:00","일반이용업","362799.431895975","481604.479491929","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"281","이용업","05_19_01_P","4201000","4201000-203-2022-00002","2022-05-03","","01","영업/정상","01","영업","","","","","","50.51","","강원특별자치도 강릉시 홍제동 1024-12","강원특별자치도 강릉시 선수촌로63번길 30-12, 1층 (홍제동)","25522","바버워즈 강릉점","2022-10-11 14:20:58","I","2023-06-13 00:00:00","일반이용업","364478.009215874","474397.676073174","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"282","이용업","05_19_01_P","4201000","4201000-203-2021-00003","2021-11-11","","01","영업/정상","01","영업","","","","","","22.40","","강원특별자치도 강릉시 노암동 311-24","강원특별자치도 강릉시 노가니길 16 (노암동)","25587","노암이용원","2024-02-01 09:52:56","U","2024-02-03 02:40:00","일반이용업","367414.595484098","473515.864525736","일반이용업","1","0","0","0","0","0","2","","","","","0","0","0","N",
"283","이용업","05_19_01_P","4201000","4201000-203-2021-00004","2021-11-22","","01","영업/정상","01","영업","","","","","","52.44","","강원특별자치도 강릉시 포남동 1144","강원특별자치도 강릉시 경강로 2242, 1층 (포남동)","25547","빌리지바버샵","2021-11-22 11:09:19","I","2023-06-13 00:00:00","일반이용업","368057.685077747","475201.922424543","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"284","이용업","05_19_01_P","4201000","4201000-203-2006-00001","2006-01-24","","01","영업/정상","01","영업","","","","","","20.60","","강원특별자치도 강릉시 홍제동 327-1","강원특별자치도 강릉시 경강로1903번길 5 (홍제동)","25523","원형이용원","2023-04-04 14:53:37","I","2023-06-13 00:00:00","일반이용업","365464.034880381","473361.132228495","일반이용업","1","0","1","1","0","0","3","","","","임대","0","0","0","N",
"285","이용업","05_19_01_P","4201000","4201000-203-2024-00002","2024-06-14","","01","영업/정상","01","영업","","","","","","39.00","","강원특별자치도 강릉시 입암동 708-2","강원특별자치도 강릉시 성덕포남로 49, 1층 104호 (입암동)","25615","이발관","2024-06-14 10:01:21","I","2024-06-16 00:14:33","일반이용업","369060.637760864","474725.045844891","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"286","이용업","05_19_01_P","4201000","4201000-203-2024-00003","2024-07-24","","01","영업/정상","01","영업","","","","","","26.09","","강원특별자치도 강릉시 포남동 1105-1","강원특별자치도 강릉시 성덕포남로 216, 1층 (포남동)","25487","노벨바버샵강릉점","2024-07-24 09:37:35","I","2024-07-26 00:14:27","일반이용업","367906.911343153","475887.384121966","일반이용업","0","0","1","0","0","0","1","","","","","0","0","0","N",
"287","이용업","05_19_01_P","4201000","4201000-203-2025-00002","2025-08-22","","01","영업/정상","01","영업","","","","","","22.72","","강원특별자치도 강릉시 옥계면 현내리 372-11","강원특별자치도 강릉시 옥계면 현내시장길 73, 1층","25634","옥계이발관","2025-08-22 16:17:10","I","2025-08-24 00:20:40","일반이용업","379673.763474077","458240.743458531","일반이용업","2","0","1","1","0","0","2","","","","","0","0","0","N",
"288","이용업","05_19_01_P","4201000","4201000-203-2025-00001","2025-07-28","","01","영업/정상","01","영업","","","","","","42.00","","강원특별자치도 강릉시 내곡동 451-2","강원특별자치도 강릉시 범일로 675, 1층 (내곡동)","25585","건강한바버샵","2025-07-28 16:18:51","I","2025-07-30 00:20:12","일반이용업","366141.829876203","473166.855308708","일반이용업","1","0","1","1","0","0","3","","","","","0","0","0","N",
"289","이용업","05_19_01_P","4211000","4211000-203-2023-00001","2023-07-31","","01","영업/정상","01","영업","","","","","","42.80","","강원특별자치도 동해시 평릉동 467-1","강원특별자치도 동해시 평원로 78, 1층 (평릉동)","25752","gipsy barbershop(집시 바버샵)","2023-08-28 10:24:02","U","2023-08-30 02:40:00","일반이용업","386917.201981831","449726.81077142","일반이용업","3","1","1","0","0","0","1","","","","임대","0","0","0","N",
