"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"276","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002021000001","2021-06-04","","03","폐업","03","폐업","2021-09-26","","","","033-635-9300","","","강원특별자치도 고성군 토성면 원암리 362-1 아이파크콘도","강원특별자치도 고성군 토성면 고성대로 75-16, 아이파크콘도","24768","에이치디씨현대산업개발(주)아이파크콘도","2021-10-10 11:23:54","I","2023-06-13 00:00:00","","331792.603314893","524101.034298754","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"277","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002021000002","2021-06-28","","03","폐업","03","폐업","2021-08-31","","","","033-633-9100","","","강원특별자치도 고성군 토성면 신평리 465-72 포유리조트","강원특별자치도 고성군 토성면 잼버리동로 97, 포유리조트","24763","(주)포유레저","2021-10-10 11:24:23","I","2023-06-13 00:00:00","","332996.11369038","526803.808797687","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"278","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002022000001","2022-12-27","","03","폐업","03","폐업","2024-10-08","","","","","","","강원특별자치도 고성군 토성면 원암리 403-24 델피노골프&리조트","강원특별자치도 고성군 토성면 미시령옛길 1153, 델피노골프&리조트","24768","휴앤조이","2024-10-08 20:50:12","U","2024-10-10 02:40:00","","331116.910496187","524073.824015649","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","4","","","","","","","0","","","","0",
"279","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002023000001","2023-05-08","","03","폐업","03","폐업","2024-10-10","","","","","","","강원특별자치도 고성군 토성면 원암리 403-1 델피노골프&리조트","강원특별자치도 고성군 토성면 미시령옛길 1153, 델피노골프&리조트","24768","딜웨이 델피노 속초점","2024-10-10 20:11:05","U","2024-10-12 02:40:00","","330773.968639857","524312.561018691","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"280","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002025000002","2025-09-19","","03","폐업","03","폐업","2025-09-26","","","","0336803360","","","강원특별자치도 고성군 간성읍 상리 500 고성생활체육관","강원특별자치도 고성군 간성읍 수성로 87, 고성생활체육관","24728","제43회 고성군민의 날 수성문화제","2025-10-15 11:24:37","U","2025-10-17 02:40:00","","327824.383394145","542454.433400049","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"281","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002019000002","2019-07-18","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 원암리 403-24 델피노골프&리조트","강원특별자치도 고성군 토성면 미시령옛길 1153","24768","델피노 키즈클럽","2025-05-10 10:32:54","U","2025-05-12 02:40:00","","331116.910496187","524073.824015649","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"282","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002020000004","2020-11-20","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 봉포리 40-9","강원특별자치도 고성군 토성면 동해대로 4800, 지하1층","24765","코코몽키즈월드","2025-09-23 17:56:15","U","2025-09-25 02:40:00","","337573.921465005","527804.865006998","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"283","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002025000001","2025-02-10","","01","영업/정상","13","영업중","","","","","033-681-1044","","","강원특별자치도 고성군 거진읍 거진리 219-7","강원특별자치도 고성군 거진읍 벌평로 66-4","24711","고성군 금강누리센터(1층 키즈카페)","2025-02-10 09:14:54","I","2025-02-12 00:11:06","","326653.033945403","550564.186099373","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","8","","","","","","","0","","","","0",
"284","테마파크업(기타)","03_07_08_P","4351000","CDFI5272002012000001","2012-08-10","","03","폐업","03","폐업","2012-08-27","","","","","","215-852","강원특별자치도 양양군 강현면 물치리 7-6","","","월드에어바운스","2019-07-21 13:45:43","I","2023-06-13 00:00:00","","341067.078334306","518237.271755088","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"285","테마파크업(기타)","03_07_08_P","4351000","CDFI5272002013000001","2013-08-16","","03","폐업","03","폐업","2013-08-26","","","","","","215-852","강원특별자치도 양양군 강현면 물치리 7-6","","","월드 에어바운스","2019-07-21 13:46:31","I","2023-06-13 00:00:00","","341067.078334306","518237.271755088","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"286","테마파크업(기타)","03_07_08_P","4351000","CDFI5272002018000001","2018-01-05","","03","폐업","03","폐업","2020-11-26","","","","","","","강원특별자치도 양양군 양양읍 남문리 210-3 동부식당","강원특별자치도 양양군 양양읍 남문3길 14, 동부식당","25030","키즈팡팡팡","2020-11-30 09:23:03","I","2023-06-13 00:00:00","","342443.427654918","509240.861399595","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"287","테마파크업(기타)","03_07_08_P","4351000","CDFI5272002024000001","2024-06-20","","03","폐업","03","폐업","2024-06-24","","","","","","","강원특별자치도 양양군 양양읍 남문리 226-9","","","에이투몰","2024-06-24 11:01:51","U","2024-06-26 02:40:00","","342481.194093754","509161.550048948","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
